model,char,n_tokens,first_token,is_single,is_unk
mBERT,囍,1,囍,1,0
mBERT,囑,1,囑,1,0
mBERT,囔,1,[UNK],0,1
mBERT,囗,1,囗,1,0
mBERT,囚,1,囚,1,0
mBERT,四,1,四,1,0
mBERT,囝,1,[UNK],0,1
mBERT,回,1,回,1,0
mBERT,囟,1,[UNK],0,1
mBERT,因,1,因,1,0
mBERT,囡,1,[UNK],0,1
mBERT,团,1,团,1,0
mBERT,団,1,団,1,0
mBERT,囤,1,囤,1,0
mBERT,囧,1,囧,1,0
mBERT,囪,1,囪,1,0
mBERT,囫,1,[UNK],0,1
mBERT,园,1,园,1,0
mBERT,困,1,困,1,0
mBERT,囱,1,囱,1,0
mBERT,囲,1,囲,1,0
mBERT,図,1,図,1,0
mBERT,围,1,围,1,0
mBERT,囹,1,[UNK],0,1
mBERT,固,1,固,1,0
mBERT,国,1,国,1,0
mBERT,图,1,图,1,0
mBERT,囿,1,[UNK],0,1
mBERT,圃,1,圃,1,0
mBERT,圄,1,[UNK],0,1
mBERT,圆,1,圆,1,0
mBERT,圈,1,圈,1,0
mBERT,國,1,國,1,0
mBERT,圍,1,圍,1,0
mBERT,圏,1,圏,1,0
mBERT,園,1,園,1,0
mBERT,圓,1,圓,1,0
mBERT,圖,1,圖,1,0
mBERT,團,1,團,1,0
mBERT,圜,1,圜,1,0
mBERT,土,1,土,1,0
mBERT,圣,1,圣,1,0
mBERT,圧,1,圧,1,0
mBERT,在,1,在,1,0
mBERT,圩,1,圩,1,0
mBERT,圭,1,圭,1,0
mBERT,地,1,地,1,0
mBERT,圳,1,圳,1,0
mBERT,场,1,场,1,0
mBERT,圻,1,圻,1,0
mBERT,圾,1,圾,1,0
mBERT,址,1,址,1,0
mBERT,坂,1,坂,1,0
mBERT,均,1,均,1,0
mBERT,坊,1,坊,1,0
mBERT,坍,1,坍,1,0
mBERT,坎,1,坎,1,0
mBERT,坏,1,坏,1,0
mBERT,坐,1,坐,1,0
mBERT,坑,1,坑,1,0
mBERT,块,1,块,1,0
mBERT,坚,1,坚,1,0
mBERT,坛,1,坛,1,0
mBERT,坝,1,坝,1,0
mBERT,坞,1,坞,1,0
mBERT,坟,1,坟,1,0
mBERT,坠,1,坠,1,0
mBERT,坡,1,坡,1,0
mBERT,坤,1,坤,1,0
mBERT,坦,1,坦,1,0
mBERT,坨,1,坨,1,0
mBERT,坪,1,坪,1,0
mBERT,坯,1,[UNK],0,1
mBERT,坳,1,坳,1,0
mBERT,坵,1,坵,1,0
mBERT,坷,1,坷,1,0
mBERT,垂,1,垂,1,0
mBERT,垃,1,垃,1,0
mBERT,垄,1,垄,1,0
mBERT,型,1,型,1,0
mBERT,垒,1,垒,1,0
mBERT,垚,1,[UNK],0,1
mBERT,垛,1,垛,1,0
mBERT,垠,1,垠,1,0
mBERT,垢,1,垢,1,0
mBERT,垣,1,垣,1,0
mBERT,垦,1,垦,1,0
mBERT,垩,1,垩,1,0
mBERT,垫,1,垫,1,0
mBERT,垭,1,垭,1,0
mBERT,垮,1,垮,1,0
mBERT,垵,1,[UNK],0,1
mBERT,埂,1,[UNK],0,1
mBERT,埃,1,埃,1,0
mBERT,埋,1,埋,1,0
mBERT,城,1,城,1,0
mBERT,埔,1,埔,1,0
mBERT,埕,1,埕,1,0
mBERT,埗,1,埗,1,0
mBERT,域,1,域,1,0
mBERT,埠,1,埠,1,0
mBERT,埤,1,埤,1,0
mBERT,埵,1,[UNK],0,1
mBERT,執,1,執,1,0
mBERT,埸,1,[UNK],0,1
mBERT,培,1,培,1,0
mBERT,基,1,基,1,0
mBERT,埼,1,埼,1,0
mBERT,堀,1,堀,1,0
mBERT,堂,1,堂,1,0
mBERT,堃,1,堃,1,0
mBERT,堅,1,堅,1,0
mBERT,堆,1,堆,1,0
mBERT,堇,1,堇,1,0
mBERT,堑,1,堑,1,0
mBERT,堕,1,堕,1,0
mBERT,堙,1,[UNK],0,1
mBERT,堡,1,堡,1,0
mBERT,堤,1,堤,1,0
mBERT,堪,1,堪,1,0
mBERT,堯,1,堯,1,0
mBERT,堰,1,堰,1,0
mBERT,報,1,報,1,0
mBERT,場,1,場,1,0
mBERT,堵,1,堵,1,0
mBERT,堺,1,堺,1,0
mBERT,堿,1,[UNK],0,1
mBERT,塊,1,塊,1,0
mBERT,塌,1,塌,1,0
mBERT,塑,1,塑,1,0
mBERT,塔,1,塔,1,0
mBERT,塗,1,塗,1,0
mBERT,塘,1,塘,1,0
mBERT,塚,1,塚,1,0
mBERT,塞,1,塞,1,0
mBERT,塢,1,塢,1,0
mBERT,塩,1,塩,1,0
mBERT,填,1,填,1,0
mBERT,塬,1,塬,1,0
mBERT,塭,1,塭,1,0
mBERT,塵,1,塵,1,0
mBERT,塾,1,塾,1,0
mBERT,墀,1,墀,1,0
mBERT,境,1,境,1,0
mBERT,墅,1,墅,1,0
mBERT,墉,1,墉,1,0
mBERT,墊,1,墊,1,0
mBERT,墒,1,[UNK],0,1
mBERT,墓,1,墓,1,0
mBERT,増,1,増,1,0
mBERT,墘,1,墘,1,0
mBERT,墙,1,墙,1,0
mBERT,墜,1,墜,1,0
mBERT,增,1,增,1,0
mBERT,墟,1,墟,1,0
mBERT,墩,1,墩,1,0
mBERT,墮,1,墮,1,0
mBERT,墳,1,墳,1,0
mBERT,墻,1,[UNK],0,1
mBERT,墾,1,墾,1,0
mBERT,壁,1,壁,1,0
mBERT,壅,1,[UNK],0,1
mBERT,壆,1,[UNK],0,1
mBERT,壇,1,壇,1,0
mBERT,壊,1,壊,1,0
mBERT,壑,1,壑,1,0
mBERT,壓,1,壓,1,0
mBERT,壕,1,壕,1,0
mBERT,壘,1,壘,1,0
mBERT,壞,1,壞,1,0
mBERT,壟,1,壟,1,0
mBERT,壢,1,壢,1,0
mBERT,壤,1,壤,1,0
mBERT,壩,1,壩,1,0
mBERT,大,1,大,1,0
mBERT,天,1,天,1,0
mBERT,太,1,太,1,0
mBERT,夫,1,夫,1,0
mBERT,夭,1,夭,1,0
mBERT,央,1,央,1,0
mBERT,夯,1,夯,1,0
mBERT,失,1,失,1,0
mBERT,头,1,头,1,0
mBERT,夷,1,夷,1,0
mBERT,夸,1,夸,1,0
mBERT,夹,1,夹,1,0
mBERT,夺,1,夺,1,0
mBERT,夾,1,夾,1,0
mBERT,奂,1,[UNK],0,1
mBERT,奄,1,奄,1,0
mBERT,奇,1,奇,1,0
mBERT,奈,1,奈,1,0
mBERT,奉,1,奉,1,0
mBERT,奋,1,奋,1,0
mBERT,奎,1,奎,1,0
mBERT,奏,1,奏,1,0
mBERT,奐,1,奐,1,0
mBERT,契,1,契,1,0
mBERT,奔,1,奔,1,0
mBERT,奕,1,奕,1,0
mBERT,奖,1,奖,1,0
mBERT,套,1,套,1,0
mBERT,奘,1,奘,1,0
mBERT,奚,1,奚,1,0
mBERT,奠,1,奠,1,0
mBERT,奢,1,奢,1,0
mBERT,奥,1,奥,1,0
mBERT,奧,1,奧,1,0
mBERT,奪,1,奪,1,0
mBERT,奬,1,奬,1,0
mBERT,奮,1,奮,1,0
mBERT,女,1,女,1,0
mBERT,奴,1,奴,1,0
mBERT,奶,1,奶,1,0
mBERT,奸,1,奸,1,0
mBERT,她,1,她,1,0
mBERT,好,1,好,1,0
mBERT,如,1,如,1,0
mBERT,妃,1,妃,1,0
mBERT,妄,1,妄,1,0
mBERT,妆,1,妆,1,0
mBERT,妇,1,妇,1,0
mBERT,妈,1,妈,1,0
mBERT,妊,1,妊,1,0
mBERT,妍,1,妍,1,0
mBERT,妒,1,妒,1,0
mBERT,妓,1,妓,1,0
mBERT,妖,1,妖,1,0
mBERT,妘,1,[UNK],0,1
mBERT,妙,1,妙,1,0
mBERT,妝,1,妝,1,0
mBERT,妞,1,妞,1,0
mBERT,妣,1,[UNK],0,1
mBERT,妤,1,妤,1,0
mBERT,妥,1,妥,1,0
mBERT,妨,1,妨,1,0
mBERT,妩,1,[UNK],0,1
mBERT,妪,1,[UNK],0,1
mBERT,妮,1,妮,1,0
mBERT,妲,1,妲,1,0
mBERT,妳,1,妳,1,0
mBERT,妹,1,妹,1,0
mBERT,妻,1,妻,1,0
mBERT,妾,1,妾,1,0
mBERT,姆,1,姆,1,0
mBERT,姉,1,姉,1,0
mBERT,姊,1,姊,1,0
mBERT,始,1,始,1,0
mBERT,姍,1,姍,1,0
mBERT,姐,1,姐,1,0
mBERT,姑,1,姑,1,0
mBERT,姒,1,[UNK],0,1
mBERT,姓,1,姓,1,0
mBERT,委,1,委,1,0
mBERT,姗,1,姗,1,0
mBERT,姚,1,姚,1,0
mBERT,姜,1,姜,1,0
mBERT,姝,1,姝,1,0
mBERT,姣,1,[UNK],0,1
mBERT,姥,1,姥,1,0
mBERT,姦,1,姦,1,0
mBERT,姨,1,姨,1,0
mBERT,姪,1,姪,1,0
mBERT,姫,1,姫,1,0
mBERT,姬,1,姬,1,0
mBERT,姹,1,[UNK],0,1
mBERT,姻,1,姻,1,0
mBERT,姿,1,姿,1,0
mBERT,威,1,威,1,0
mBERT,娃,1,娃,1,0
mBERT,娅,1,娅,1,0
mBERT,娆,1,[UNK],0,1
mBERT,娇,1,娇,1,0
mBERT,娉,1,[UNK],0,1
mBERT,娑,1,娑,1,0
mBERT,娓,1,[UNK],0,1
mBERT,娘,1,娘,1,0
mBERT,娛,1,娛,1,0
mBERT,娜,1,娜,1,0
mBERT,娟,1,娟,1,0
mBERT,娠,1,娠,1,0
mBERT,娣,1,娣,1,0
mBERT,娥,1,娥,1,0
mBERT,娩,1,娩,1,0
mBERT,娱,1,娱,1,0
mBERT,娲,1,[UNK],0,1
mBERT,娴,1,娴,1,0
mBERT,娶,1,娶,1,0
mBERT,娼,1,娼,1,0
mBERT,婀,1,[UNK],0,1
mBERT,婁,1,婁,1,0
mBERT,婆,1,婆,1,0
mBERT,婉,1,婉,1,0
mBERT,婊,1,[UNK],0,1
mBERT,婕,1,婕,1,0
mBERT,婚,1,婚,1,0
mBERT,婢,1,婢,1,0
mBERT,婦,1,婦,1,0
mBERT,婧,1,婧,1,0
mBERT,婪,1,婪,1,0
mBERT,婭,1,婭,1,0
mBERT,婴,1,婴,1,0
mBERT,婵,1,[UNK],0,1
mBERT,婶,1,婶,1,0
mBERT,婷,1,婷,1,0
mBERT,婺,1,婺,1,0
mBERT,婿,1,婿,1,0
mBERT,媒,1,媒,1,0
mBERT,媚,1,媚,1,0
mBERT,媛,1,媛,1,0
mBERT,媞,1,[UNK],0,1
mBERT,媧,1,[UNK],0,1
mBERT,媲,1,媲,1,0
mBERT,媳,1,媳,1,0
mBERT,媽,1,媽,1,0
mBERT,媾,1,[UNK],0,1
mBERT,嫁,1,嫁,1,0
mBERT,嫂,1,嫂,1,0
mBERT,嫉,1,嫉,1,0
mBERT,嫌,1,嫌,1,0
mBERT,嫑,1,[UNK],0,1
mBERT,嫔,1,嫔,1,0
mBERT,嫖,1,嫖,1,0
mBERT,嫘,1,[UNK],0,1
mBERT,嫚,1,[UNK],0,1
mBERT,嫡,1,嫡,1,0
mBERT,嫣,1,嫣,1,0
mBERT,嫦,1,嫦,1,0
mBERT,嫩,1,嫩,1,0
mBERT,嫲,1,[UNK],0,1
mBERT,嫵,1,[UNK],0,1
mBERT,嫻,1,嫻,1,0
mBERT,嬅,1,嬅,1,0
mBERT,嬉,1,嬉,1,0
mBERT,嬌,1,嬌,1,0
mBERT,嬗,1,[UNK],0,1
mBERT,嬛,1,[UNK],0,1
mBERT,嬢,1,嬢,1,0
mBERT,嬤,1,嬤,1,0
mBERT,嬪,1,嬪,1,0
mBERT,嬰,1,嬰,1,0
mBERT,嬴,1,嬴,1,0
mBERT,嬷,1,嬷,1,0
mBERT,嬸,1,嬸,1,0
mBERT,嬿,1,[UNK],0,1
mBERT,孀,1,孀,1,0
mBERT,孃,1,[UNK],0,1
mBERT,子,1,子,1,0
mBERT,孑,1,[UNK],0,1
mBERT,孔,1,孔,1,0
mBERT,孕,1,孕,1,0
mBERT,孖,1,孖,1,0
mBERT,字,1,字,1,0
mBERT,存,1,存,1,0
mBERT,孙,1,孙,1,0
mBERT,孚,1,孚,1,0
mBERT,孛,1,孛,1,0
mBERT,孜,1,孜,1,0
mBERT,孝,1,孝,1,0
mBERT,孟,1,孟,1,0
mBERT,孢,1,孢,1,0
mBERT,季,1,季,1,0
mBERT,孤,1,孤,1,0
mBERT,学,1,学,1,0
mBERT,孩,1,孩,1,0
mBERT,孪,1,[UNK],0,1
mBERT,孫,1,孫,1,0
mBERT,孬,1,[UNK],0,1
mBERT,孰,1,孰,1,0
mBERT,孱,1,[UNK],0,1
mBERT,孳,1,[UNK],0,1
mBERT,孵,1,孵,1,0
mBERT,學,1,學,1,0
mBERT,孺,1,孺,1,0
mBERT,孽,1,孽,1,0
mBERT,孿,1,[UNK],0,1
mBERT,宁,1,宁,1,0
mBERT,它,1,它,1,0
mBERT,宅,1,宅,1,0
mBERT,宇,1,宇,1,0
mBERT,守,1,守,1,0
mBERT,安,1,安,1,0
mBERT,宋,1,宋,1,0
mBERT,完,1,完,1,0
mBERT,宏,1,宏,1,0
mBERT,宓,1,宓,1,0
mBERT,宕,1,宕,1,0
mBERT,宗,1,宗,1,0
mBERT,官,1,官,1,0
mBERT,宙,1,宙,1,0
mBERT,定,1,定,1,0
mBERT,宛,1,宛,1,0
mBERT,宜,1,宜,1,0
mBERT,宝,1,宝,1,0
mBERT,实,1,实,1,0
mBERT,実,1,実,1,0
mBERT,宠,1,宠,1,0
mBERT,审,1,审,1,0
mBERT,客,1,客,1,0
mBERT,宣,1,宣,1,0
mBERT,室,1,室,1,0
mBERT,宥,1,宥,1,0
mBERT,宦,1,宦,1,0
mBERT,宪,1,宪,1,0
mBERT,宫,1,宫,1,0
mBERT,宮,1,宮,1,0
mBERT,宰,1,宰,1,0
mBERT,害,1,害,1,0
mBERT,宴,1,宴,1,0
mBERT,宵,1,宵,1,0
mBERT,家,1,家,1,0
mBERT,宸,1,宸,1,0
mBERT,容,1,容,1,0
mBERT,宽,1,宽,1,0
mBERT,宾,1,宾,1,0
mBERT,宿,1,宿,1,0
mBERT,寂,1,寂,1,0
mBERT,寄,1,寄,1,0
mBERT,寅,1,寅,1,0
mBERT,密,1,密,1,0
mBERT,寇,1,寇,1,0
mBERT,富,1,富,1,0
mBERT,寐,1,寐,1,0
mBERT,寒,1,寒,1,0
mBERT,寓,1,寓,1,0
mBERT,寛,1,寛,1,0
mBERT,寝,1,寝,1,0
mBERT,寞,1,寞,1,0
mBERT,察,1,察,1,0
mBERT,寡,1,寡,1,0
mBERT,寢,1,寢,1,0
mBERT,寥,1,寥,1,0
mBERT,實,1,實,1,0
mBERT,寧,1,寧,1,0
mBERT,寨,1,寨,1,0
mBERT,審,1,審,1,0
mBERT,寫,1,寫,1,0
mBERT,寬,1,寬,1,0
mBERT,寮,1,寮,1,0
mBERT,寰,1,寰,1,0
mBERT,寵,1,寵,1,0
mBERT,寶,1,寶,1,0
mBERT,尸,1,尸,1,0
mBERT,尺,1,尺,1,0
mBERT,尻,1,尻,1,0
mBERT,尼,1,尼,1,0
mBERT,尽,1,尽,1,0
mBERT,尾,1,尾,1,0
mBERT,尿,1,尿,1,0
mBERT,局,1,局,1,0
mBERT,屁,1,屁,1,0
mBERT,层,1,层,1,0
mBERT,屄,1,[UNK],0,1
mBERT,居,1,居,1,0
mBERT,屆,1,屆,1,0
mBERT,屈,1,屈,1,0
mBERT,屉,1,[UNK],0,1
mBERT,届,1,届,1,0
mBERT,屋,1,屋,1,0
mBERT,屌,1,[UNK],0,1
mBERT,屍,1,屍,1,0
mBERT,屎,1,屎,1,0
mBERT,屏,1,屏,1,0
mBERT,屐,1,[UNK],0,1
mBERT,屑,1,屑,1,0
mBERT,展,1,展,1,0
mBERT,屜,1,[UNK],0,1
mBERT,属,1,属,1,0
mBERT,屠,1,屠,1,0
mBERT,屡,1,屡,1,0
mBERT,屢,1,屢,1,0
mBERT,層,1,層,1,0
mBERT,履,1,履,1,0
mBERT,屬,1,屬,1,0
mBERT,山,1,山,1,0
mBERT,屹,1,屹,1,0
mBERT,屿,1,屿,1,0
mBERT,岀,1,[UNK],0,1
mBERT,岁,1,岁,1,0
mBERT,岂,1,岂,1,0
mBERT,岌,1,岌,1,0
mBERT,岐,1,岐,1,0
mBERT,岑,1,岑,1,0
mBERT,岔,1,岔,1,0
mBERT,岖,1,岖,1,0
mBERT,岗,1,岗,1,0
mBERT,岘,1,岘,1,0
mBERT,岙,1,岙,1,0
mBERT,岚,1,岚,1,0
mBERT,岛,1,岛,1,0
mBERT,岡,1,岡,1,0
mBERT,岩,1,岩,1,0
mBERT,岫,1,岫,1,0
mBERT,岬,1,岬,1,0
mBERT,岭,1,岭,1,0
mBERT,岱,1,岱,1,0
mBERT,岳,1,岳,1,0
mBERT,岷,1,岷,1,0
mBERT,岸,1,岸,1,0
mBERT,峇,1,峇,1,0
mBERT,峋,1,[UNK],0,1
mBERT,峒,1,峒,1,0
mBERT,峙,1,峙,1,0
mBERT,峡,1,峡,1,0
mBERT,峤,1,[UNK],0,1
mBERT,峥,1,[UNK],0,1
mBERT,峦,1,峦,1,0
mBERT,峨,1,峨,1,0
mBERT,峪,1,峪,1,0
mBERT,峭,1,峭,1,0
mBERT,峯,1,峯,1,0
mBERT,峰,1,峰,1,0
mBERT,峴,1,峴,1,0
mBERT,島,1,島,1,0
mBERT,峻,1,峻,1,0
mBERT,峽,1,峽,1,0
mBERT,崁,1,崁,1,0
mBERT,崂,1,[UNK],0,1
mBERT,崆,1,[UNK],0,1
mBERT,崇,1,崇,1,0
mBERT,崎,1,崎,1,0
mBERT,崑,1,崑,1,0
mBERT,崔,1,崔,1,0
mBERT,崖,1,崖,1,0
mBERT,崗,1,崗,1,0
mBERT,崙,1,崙,1,0
mBERT,崛,1,崛,1,0
mBERT,崧,1,崧,1,0
mBERT,崩,1,崩,1,0
mBERT,崭,1,崭,1,0
mBERT,崴,1,崴,1,0
mBERT,崽,1,[UNK],0,1
mBERT,嵇,1,嵇,1,0
mBERT,嵊,1,嵊,1,0
mBERT,嵋,1,嵋,1,0
mBERT,嵌,1,嵌,1,0
mBERT,嵐,1,嵐,1,0
mBERT,嵘,1,[UNK],0,1
mBERT,嵩,1,嵩,1,0
mBERT,嵬,1,[UNK],0,1
mBERT,嵯,1,嵯,1,0
mBERT,嶂,1,[UNK],0,1
mBERT,嶄,1,嶄,1,0
mBERT,嶇,1,嶇,1,0
mBERT,嶋,1,嶋,1,0
mBERT,嶙,1,[UNK],0,1
mBERT,嶺,1,嶺,1,0
mBERT,嶼,1,嶼,1,0
mBERT,嶽,1,嶽,1,0
mBERT,巅,1,巅,1,0
mBERT,巍,1,巍,1,0
mBERT,巒,1,巒,1,0
mBERT,巔,1,巔,1,0
mBERT,巖,1,巖,1,0
mBERT,巾,1,巾,1,0
mBERT,巿,1,[UNK],0,1
mBERT,币,1,币,1,0
mBERT,市,1,市,1,0
mBERT,布,1,布,1,0
mBERT,帅,1,帅,1,0
mBERT,帆,1,帆,1,0
mBERT,师,1,师,1,0
mBERT,希,1,希,1,0
mBERT,帐,1,帐,1,0
mBERT,帑,1,帑,1,0
mBERT,帕,1,帕,1,0
mBERT,帖,1,帖,1,0
mBERT,帘,1,帘,1,0
mBERT,帚,1,帚,1,0
mBERT,帛,1,帛,1,0
mBERT,帜,1,帜,1,0
mBERT,帝,1,帝,1,0
mBERT,帥,1,帥,1,0
mBERT,带,1,带,1,0
mBERT,帧,1,帧,1,0
mBERT,師,1,師,1,0
mBERT,席,1,席,1,0
mBERT,帮,1,帮,1,0
mBERT,帯,1,帯,1,0
mBERT,帰,1,帰,1,0
mBERT,帳,1,帳,1,0
mBERT,帶,1,帶,1,0
mBERT,帷,1,帷,1,0
mBERT,常,1,常,1,0
mBERT,帼,1,[UNK],0,1
mBERT,帽,1,帽,1,0
mBERT,幀,1,幀,1,0
mBERT,幂,1,幂,1,0
mBERT,幄,1,[UNK],0,1
mBERT,幅,1,幅,1,0
mBERT,幌,1,幌,1,0
mBERT,幔,1,幔,1,0
mBERT,幕,1,幕,1,0
mBERT,幟,1,幟,1,0
mBERT,幡,1,幡,1,0
mBERT,幢,1,幢,1,0
mBERT,幣,1,幣,1,0
mBERT,幫,1,幫,1,0
mBERT,广,1,广,1,0
mBERT,庁,1,庁,1,0
mBERT,広,1,広,1,0
mBERT,庄,1,庄,1,0
mBERT,庆,1,庆,1,0
mBERT,庇,1,庇,1,0
mBERT,床,1,床,1,0
mBERT,序,1,序,1,0
mBERT,庐,1,庐,1,0
mBERT,库,1,库,1,0
mBERT,应,1,应,1,0
mBERT,底,1,底,1,0
mBERT,庖,1,[UNK],0,1
mBERT,店,1,店,1,0
mBERT,庙,1,庙,1,0
mBERT,庚,1,庚,1,0
mBERT,府,1,府,1,0
mBERT,庞,1,庞,1,0
mBERT,废,1,废,1,0
mBERT,庠,1,庠,1,0
mBERT,度,1,度,1,0
mBERT,座,1,座,1,0
mBERT,庫,1,庫,1,0
mBERT,庭,1,庭,1,0
mBERT,庵,1,庵,1,0
mBERT,庶,1,庶,1,0
mBERT,康,1,康,1,0
mBERT,庸,1,庸,1,0
mBERT,庹,1,[UNK],0,1
mBERT,庾,1,庾,1,0
mBERT,廁,1,廁,1,0
mBERT,廂,1,廂,1,0
mBERT,廃,1,廃,1,0
mBERT,廈,1,廈,1,0
mBERT,廉,1,廉,1,0
mBERT,廊,1,廊,1,0
mBERT,廓,1,廓,1,0
mBERT,廖,1,廖,1,0
mBERT,廚,1,廚,1,0
mBERT,廝,1,[UNK],0,1
mBERT,廟,1,廟,1,0
mBERT,廠,1,廠,1,0
mBERT,廢,1,廢,1,0
mBERT,廣,1,廣,1,0
mBERT,廬,1,廬,1,0
mBERT,廳,1,廳,1,0
mBERT,龐,1,龐,1,0
mBERT,弓,1,弓,1,0
mBERT,弔,1,弔,1,0
mBERT,引,1,引,1,0
mBERT,弗,1,弗,1,0
mBERT,弘,1,弘,1,0
mBERT,弛,1,弛,1,0
mBERT,弟,1,弟,1,0
mBERT,张,1,张,1,0
mBERT,弥,1,弥,1,0
mBERT,弦,1,弦,1,0
mBERT,弧,1,弧,1,0
mBERT,弩,1,弩,1,0
mBERT,弭,1,弭,1,0
mBERT,弯,1,弯,1,0
mBERT,弱,1,弱,1,0
mBERT,張,1,張,1,0
mBERT,強,1,強,1,0
mBERT,弹,1,弹,1,0
mBERT,强,1,强,1,0
mBERT,弼,1,弼,1,0
mBERT,弾,1,弾,1,0
mBERT,彅,1,彅,1,0
mBERT,彆,1,[UNK],0,1
mBERT,彈,1,彈,1,0
mBERT,彌,1,彌,1,0
mBERT,彎,1,彎,1,0
mBERT,彷,1,彷,1,0
mBERT,役,1,役,1,0
mBERT,彻,1,彻,1,0
mBERT,彼,1,彼,1,0
mBERT,彿,1,彿,1,0
mBERT,往,1,往,1,0
mBERT,征,1,征,1,0
mBERT,径,1,径,1,0
mBERT,待,1,待,1,0
mBERT,徇,1,徇,1,0
mBERT,很,1,很,1,0
mBERT,徉,1,[UNK],0,1
mBERT,徊,1,徊,1,0
mBERT,律,1,律,1,0
mBERT,後,1,後,1,0
mBERT,徐,1,徐,1,0
mBERT,徑,1,徑,1,0
mBERT,徒,1,徒,1,0
mBERT,従,1,従,1,0
mBERT,徕,1,[UNK],0,1
mBERT,得,1,得,1,0
mBERT,徘,1,徘,1,0
mBERT,徙,1,徙,1,0
mBERT,徜,1,[UNK],0,1
mBERT,從,1,從,1,0
mBERT,徠,1,徠,1,0
mBERT,御,1,御,1,0
mBERT,徨,1,徨,1,0
mBERT,復,1,復,1,0
mBERT,循,1,循,1,0
mBERT,徬,1,[UNK],0,1
mBERT,微,1,微,1,0
mBERT,徳,1,徳,1,0
mBERT,徴,1,徴,1,0
mBERT,徵,1,徵,1,0
mBERT,德,1,德,1,0
mBERT,徹,1,徹,1,0
mBERT,徼,1,[UNK],0,1
mBERT,徽,1,徽,1,0
mBERT,心,1,心,1,0
mBERT,必,1,必,1,0
mBERT,忆,1,忆,1,0
mBERT,忌,1,忌,1,0
mBERT,忍,1,忍,1,0
mBERT,忏,1,忏,1,0
mBERT,忐,1,[UNK],0,1
mBERT,忑,1,[UNK],0,1
mBERT,忒,1,忒,1,0
mBERT,忖,1,[UNK],0,1
mBERT,志,1,志,1,0
mBERT,忘,1,忘,1,0
mBERT,忙,1,忙,1,0
mBERT,応,1,応,1,0
mBERT,忠,1,忠,1,0
mBERT,忡,1,[UNK],0,1
mBERT,忤,1,忤,1,0
mBERT,忧,1,忧,1,0
mBERT,忪,1,[UNK],0,1
mBERT,快,1,快,1,0
mBERT,忱,1,忱,1,0
mBERT,念,1,念,1,0
mBERT,忻,1,忻,1,0
mBERT,忽,1,忽,1,0
mBERT,忿,1,忿,1,0
mBERT,怀,1,怀,1,0
mBERT,态,1,态,1,0
mBERT,怂,1,[UNK],0,1
mBERT,怅,1,[UNK],0,1
mBERT,怆,1,[UNK],0,1
mBERT,怎,1,怎,1,0
mBERT,怏,1,[UNK],0,1
mBERT,怒,1,怒,1,0
mBERT,怔,1,[UNK],0,1
mBERT,怕,1,怕,1,0
mBERT,怖,1,怖,1,0
mBERT,怙,1,[UNK],0,1
mBERT,怜,1,怜,1,0
mBERT,思,1,思,1,0
mBERT,怠,1,怠,1,0
mBERT,怡,1,怡,1,0
mBERT,急,1,急,1,0
mBERT,怦,1,[UNK],0,1
mBERT,性,1,性,1,0
mBERT,怨,1,怨,1,0
mBERT,怪,1,怪,1,0
mBERT,怯,1,怯,1,0
mBERT,怵,1,[UNK],0,1
mBERT,总,1,总,1,0
mBERT,怼,1,[UNK],0,1
mBERT,恁,1,[UNK],0,1
mBERT,恃,1,恃,1,0
mBERT,恆,1,恆,1,0
mBERT,恋,1,恋,1,0
mBERT,恍,1,恍,1,0
mBERT,恐,1,恐,1,0
mBERT,恒,1,恒,1,0
mBERT,恕,1,恕,1,0
mBERT,恙,1,恙,1,0
mBERT,恚,1,恚,1,0
mBERT,恢,1,恢,1,0
mBERT,恣,1,恣,1,0
mBERT,恤,1,恤,1,0
mBERT,恥,1,恥,1,0
mBERT,恨,1,恨,1,0
mBERT,恩,1,恩,1,0
mBERT,恪,1,恪,1,0
mBERT,恫,1,[UNK],0,1
mBERT,恬,1,恬,1,0
mBERT,恭,1,恭,1,0
mBERT,息,1,息,1,0
mBERT,恰,1,恰,1,0
mBERT,恳,1,恳,1,0
mBERT,恵,1,恵,1,0
mBERT,恶,1,恶,1,0
mBERT,恸,1,[UNK],0,1
mBERT,恺,1,恺,1,0
mBERT,恻,1,[UNK],0,1
mBERT,恼,1,恼,1,0
mBERT,恿,1,恿,1,0
mBERT,悄,1,悄,1,0
mBERT,悅,1,悅,1,0
mBERT,悉,1,悉,1,0
mBERT,悌,1,悌,1,0
mBERT,悍,1,悍,1,0
mBERT,悔,1,悔,1,0
mBERT,悖,1,悖,1,0
mBERT,悚,1,悚,1,0
mBERT,悟,1,悟,1,0
mBERT,悠,1,悠,1,0
mBERT,患,1,患,1,0
mBERT,悦,1,悦,1,0
mBERT,您,1,您,1,0
mBERT,悩,1,悩,1,0
mBERT,悪,1,悪,1,0
mBERT,悬,1,悬,1,0
mBERT,悯,1,悯,1,0
mBERT,悱,1,[UNK],0,1
mBERT,悲,1,悲,1,0
mBERT,悴,1,[UNK],0,1
mBERT,悵,1,[UNK],0,1
mBERT,悶,1,悶,1,0
mBERT,悸,1,悸,1,0
mBERT,悻,1,[UNK],0,1
mBERT,悼,1,悼,1,0
mBERT,悽,1,[UNK],0,1
mBERT,情,1,情,1,0
mBERT,惆,1,[UNK],0,1
mBERT,惇,1,惇,1,0
mBERT,惊,1,惊,1,0
mBERT,惋,1,[UNK],0,1
